HouseID,SizeSqFt,Bedrooms,Bathrooms,Location,PriceUSD,RentUSD
9157,1137,2,3,Dallas,299031,2034
9158,3314,2,2,San Antonio,583264,1625
9159,4748,3,3,Los Angeles,764428,2848
9160,1084,1,2,Philadelphia,164768,669
9161,4443,1,3,New York,635349,5559
9162,3863,5,1,Dallas,1182078,11771
9163,1420,1,3,Houston,156200,607
9164,1971,3,3,Dallas,549909,4724
9165,4185,3,2,Dallas,1833030,9052
9166,4877,1,3,San Antonio,1594779,11915
9167,2364,3,1,Houston,943236,4623
9168,4565,2,1,Los Angeles,2040555,10159
9169,3462,1,2,Philadelphia,789336,1615
9170,2680,3,1,Dallas,715560,6268
9171,3794,5,2,Houston,994028,2025
9172,3449,2,1,New York,1069190,7790
9173,4945,3,1,Chicago,1186800,10844
9174,2113,2,1,Philadelphia,399357,3744
9175,1574,1,1,San Jose,577658,1470
9176,1114,3,2,Los Angeles,272930,1745
9177,4616,1,1,Dallas,1490968,9187
9178,1766,5,3,Phoenix,487416,4286
9179,3365,2,2,San Diego,1346000,3840
9180,4371,5,3,Chicago,2080596,6346
9181,956,1,3,Los Angeles,415860,3984
9182,4071,1,3,San Jose,415242,3348
9183,4157,5,3,Philadelphia,1575503,9485
9184,3745,4,1,Los Angeles,1707720,4540
9185,4772,2,1,San Diego,1770412,16912
9186,979,5,1,Philadelphia,484605,2316
9187,1292,2,3,New York,630496,5884
9188,1821,1,2,San Diego,196668,651
9189,4066,3,2,Houston,1687390,6726
9190,3129,3,1,Philadelphia,510027,3547
9191,4758,5,1,Chicago,2226744,17427
9192,1222,2,1,Philadelphia,333606,2277
9193,1378,3,2,San Jose,370682,3683
9194,1534,5,2,San Jose,503152,1102
9195,1891,5,1,Philadelphia,510570,3208
9196,2181,3,2,Los Angeles,632490,1946
9197,2503,1,3,Philadelphia,335402,2459
9198,1293,2,3,Philadelphia,532716,4996
9199,1079,2,1,San Antonio,113295,830
9200,619,2,1,Philadelphia,129371,307
9201,2624,3,2,Philadelphia,745216,4842
9202,2871,3,2,San Antonio,712008,3998
9203,4149,1,3,Philadelphia,813204,6970
9204,1247,4,2,Phoenix,169592,380
9205,860,5,3,Los Angeles,230480,1173
9206,2700,5,2,San Antonio,1225800,2752
9207,4950,2,1,Dallas,777150,4426
9208,3019,5,3,Dallas,1461196,14250
9209,1894,3,1,Philadelphia,931848,2971
9210,2886,3,1,Chicago,637806,4484
9211,4081,3,3,Houston,1224300,11545
9212,1510,4,3,Philadelphia,597960,4358
9213,3899,3,1,New York,1653176,9876
9214,4417,5,2,Houston,1338351,10119
9215,2585,3,2,San Diego,299860,2921
9216,4972,2,1,San Jose,1839640,10943
9217,3497,2,1,Philadelphia,1671566,9479
9218,3869,3,3,New York,1191652,11688
9219,4135,3,2,Houston,450715,3422
9220,3622,5,1,Dallas,854792,2836
9221,1757,3,1,San Antonio,871472,3039
9222,1757,1,1,Los Angeles,699286,1559
9223,2091,5,3,Dallas,679575,6178
9224,4308,2,1,Houston,1348404,3431
9225,2386,1,2,Dallas,992576,5054
9226,1412,3,2,New York,158144,1168
9227,2975,3,2,Houston,1323875,11840
9228,3557,4,2,San Antonio,1461927,14387
9229,4037,5,3,Dallas,1869131,17811
9230,4237,5,3,Houston,559284,1361
9231,2598,3,1,Chicago,1182090,9942
9232,1246,4,3,Los Angeles,285334,1365
9233,3143,1,1,Phoenix,1332632,12233
9234,3723,3,1,Dallas,953088,2119
9235,3999,1,2,San Diego,791802,1765
9236,1607,1,1,Chicago,657263,1613
9237,977,1,3,Chicago,251089,503
9238,4915,5,2,Philadelphia,855210,7293
9239,3726,1,1,San Diego,979938,8545
9240,683,3,2,Houston,104499,943
9241,4750,2,1,Philadelphia,722000,6711
9242,1848,4,1,Houston,794640,7310
9243,3345,5,1,Dallas,1618980,11242
9244,4766,2,2,Los Angeles,2287680,12347
9245,3611,3,1,Phoenix,1628561,12916
9246,3146,1,2,San Diego,1308736,12736
9247,935,5,3,San Antonio,418880,1097
9248,1461,2,3,Los Angeles,146100,1245
9249,1540,2,3,New York,409640,3648
9250,1642,3,2,Chicago,543502,5363
9251,4649,3,3,Philadelphia,1431892,12438
9252,4435,2,2,New York,2204195,9515
9253,1344,1,1,Houston,416640,3188
9254,3602,1,2,Chicago,389016,2765
9255,3529,4,2,Dallas,1016352,10150
9256,1416,5,3,Chicago,290280,2247
9257,1558,4,2,New York,479864,2185
9258,1772,5,3,San Jose,715888,7140
9259,4385,3,3,Philadelphia,653365,3560
9260,2799,4,2,Phoenix,1287540,8817
9261,527,1,2,Los Angeles,166532,1147
9262,1921,4,3,Phoenix,449514,1856
9263,4058,1,2,Dallas,872470,4444
9264,540,3,3,San Diego,116640,650
9265,3088,1,3,Houston,1392688,12155
9266,4024,1,1,Houston,1291704,8311
9267,4067,4,3,San Diego,1793547,12536
9268,1808,5,1,San Jose,560480,3639
9269,3145,3,3,Dallas,1286305,11541
9270,4845,5,3,San Jose,1695750,14883
9271,957,1,2,San Jose,285186,2639
9272,3617,2,3,Dallas,980207,5526
9273,1461,1,1,Phoenix,192852,614
9274,3326,2,2,San Diego,1386942,10298
9275,1767,1,2,San Antonio,515964,1565
9276,1178,2,1,Philadelphia,134292,942
9277,2009,1,2,Dallas,869897,1784
9278,4836,4,2,San Diego,1736124,16610
9279,3212,4,1,Los Angeles,497860,2511
9280,3672,2,2,Houston,1153008,3709
9281,4540,3,1,Philadelphia,2052080,14569
9282,803,3,3,Chicago,398288,2612
9283,1681,4,2,Houston,769898,3325
9284,4475,3,2,Dallas,1257475,10099
9285,2128,2,2,Houston,815024,6116
9286,696,5,2,New York,96048,569
9287,1693,5,2,Phoenix,272573,1299
9288,4976,2,1,Dallas,2114800,17066
9289,3107,3,3,Dallas,910351,4508
9290,3435,1,1,San Diego,1161030,5888
9291,4747,1,2,Chicago,2216849,16731
9292,1544,3,3,San Diego,497168,4758
9293,4073,1,2,Los Angeles,757578,2634
9294,1145,1,1,Chicago,214115,707
9295,4199,5,2,Los Angeles,1834963,17066
9296,4463,2,3,Los Angeles,2093147,18973
9297,2289,4,2,Phoenix,537915,4631
9298,4720,5,1,San Jose,1538720,7294
9299,4846,4,3,Los Angeles,2137086,10846
9300,1014,3,3,Phoenix,320424,2730
9301,3841,2,3,New York,1044752,6672
9302,3974,5,2,Los Angeles,464958,4192
9303,2609,4,3,Los Angeles,587025,2098
9304,646,1,3,San Antonio,136306,495
9305,3602,2,2,Chicago,1419188,14057
9306,1888,3,2,New York,370048,2493
9307,1597,5,2,Chicago,624427,5462
9308,1559,2,2,New York,247881,2064
9309,3934,2,1,New York,1691620,4515
9310,649,2,3,New York,133045,822
9311,4924,3,2,Los Angeles,2053308,16175
9312,2245,4,1,Phoenix,720645,6872
9313,877,5,3,San Diego,203464,1438
9314,1400,2,2,New York,177800,1406
9315,3379,1,2,San Antonio,1172513,5314
9316,1170,2,2,San Antonio,204750,1220
9317,1938,5,3,Houston,658920,3448
9318,1615,2,2,San Antonio,239020,1973
9319,1503,4,3,San Diego,270540,1036
9320,2781,5,3,Phoenix,1312632,6165
9321,3388,5,2,Los Angeles,1409408,5480
9322,4460,5,3,San Jose,2020380,20061
9323,896,1,3,Phoenix,174720,1516
9324,875,5,1,San Diego,133875,567
9325,1883,5,1,Los Angeles,431207,3489
9326,1166,5,1,Philadelphia,171402,956
9327,1857,3,2,San Diego,674091,5610
9328,1889,1,2,Houston,740488,2285
9329,3506,3,2,Philadelphia,1609254,7688
9330,3513,3,3,Dallas,1219011,5611
9331,3274,2,2,Los Angeles,1420916,6979
9332,2342,2,3,San Antonio,985982,3564
9333,1267,5,1,Dallas,145705,637
9334,2423,5,1,Dallas,806859,3167
9335,3048,5,3,San Diego,1048512,6057
9336,3654,3,3,San Diego,1461600,3308
9337,2210,2,1,Dallas,722670,1585
9338,884,3,1,San Antonio,143208,292
9339,1722,1,1,New York,788676,7618
9340,643,5,2,Philadelphia,300281,2156
9341,2572,2,3,San Diego,1206268,6492
9342,2412,2,3,Houston,426924,3200
9343,3870,4,2,Dallas,924930,4785
9344,1612,3,2,Houston,238576,933
9345,3480,3,2,Houston,1677360,10874
9346,3440,2,1,New York,402480,1496
9347,4035,3,3,San Diego,1234710,8304
9348,2997,4,3,Houston,1291707,7871
9349,3972,2,3,San Jose,1477584,11161
9350,4003,3,2,San Diego,724543,2073
9351,3751,2,3,Phoenix,1522906,4196
9352,3459,4,3,Philadelphia,961602,7643
9353,4186,5,2,San Diego,1670214,11719
9354,744,3,3,San Jose,173352,937
9355,4145,5,1,San Diego,468385,2662
9356,4281,2,2,Chicago,740613,2865
9357,2433,1,1,New York,914808,3923
9358,3426,4,2,Houston,592698,2543
9359,3295,3,3,San Jose,602985,5358
9360,559,3,1,San Antonio,141986,830
9361,2895,1,2,Houston,969825,8465
9362,1316,2,2,San Jose,310576,1805
9363,1222,1,2,San Jose,585338,1306
9364,3907,4,1,Chicago,1367450,3916
9365,2101,4,3,San Antonio,970662,5954
9366,4362,1,2,Chicago,1548510,13208
9367,4407,4,3,San Antonio,1317693,12695
9368,4137,3,3,Dallas,1001154,5738
9369,2569,2,3,San Jose,798959,6630
9370,3336,2,2,Dallas,823992,2551
9371,4643,3,1,Phoenix,1453259,13285
9372,2593,4,1,Philadelphia,938666,2842
9373,2033,1,2,San Antonio,298851,2532
9374,3513,1,1,San Antonio,439125,2834
9375,1248,5,2,Los Angeles,259584,1185
9376,4133,3,3,San Antonio,1587072,3458
9377,2841,2,1,Philadelphia,1088103,7718
9378,796,1,3,Philadelphia,379692,1489
9379,1334,2,1,Phoenix,186760,1465
9380,2107,1,2,San Antonio,446684,1521
9381,3212,1,1,Dallas,436832,4367
9382,3361,5,1,San Diego,1220043,2640
9383,1348,3,3,New York,327564,1292
9384,1118,5,3,San Jose,446082,2786
9385,844,1,3,San Antonio,390772,2944
9386,1491,2,1,San Jose,277326,966
9387,1024,2,2,Houston,270336,712
9388,4953,2,3,Houston,2030730,14399
9389,3607,5,2,New York,1208345,2700
9390,4219,2,1,San Antonio,970370,8718
9391,2127,2,3,New York,689148,6106
9392,3750,5,3,Phoenix,911250,6435
9393,4434,3,3,New York,1995300,11905
9394,680,2,2,Chicago,144840,1285
9395,4910,3,1,Houston,1242230,7879
9396,1085,4,1,San Antonio,437255,2736
9397,3309,1,3,Phoenix,675036,5495
9398,1989,4,3,Philadelphia,226746,556
9399,1242,3,2,Dallas,306774,2789
9400,1123,5,3,Houston,186418,1173
9401,4486,3,2,Philadelphia,1462436,9003
9402,4748,3,2,San Jose,527028,3976
9403,4423,5,2,San Diego,1627664,6170
9404,4366,4,3,San Jose,977984,9416
9405,2668,5,3,San Jose,1245956,2814
9406,1865,3,3,San Antonio,384190,1829
9407,2336,1,3,San Antonio,784896,2605
9408,1151,2,3,Dallas,276240,644
9409,4879,2,2,San Diego,590359,5569
9410,2828,1,3,San Antonio,1275428,10225
9411,1083,5,2,Dallas,127794,987
9412,793,1,1,Los Angeles,352092,750
9413,824,4,1,San Jose,223304,1809
9414,1568,1,3,Phoenix,700896,3674
9415,2296,1,2,Chicago,305368,2134
9416,762,2,2,San Diego,304800,710
9417,1659,3,1,Phoenix,258804,1572
9418,1605,2,1,New York,417300,2002
9419,1935,1,1,Phoenix,938475,8316
9420,571,5,3,Dallas,162164,1253
9421,1157,4,2,San Jose,230243,1959
9422,968,1,1,San Jose,241032,1788
9423,4867,4,2,New York,929597,4304
9424,2064,5,3,Dallas,992784,7288
9425,4866,4,2,Dallas,1566852,9211
9426,2574,5,3,San Jose,1160874,9789
9427,2783,3,1,Chicago,333960,2519
9428,4753,4,2,San Antonio,2129344,19911
9429,3025,2,3,Houston,1237225,11531
9430,3691,5,3,New York,1266013,8465
9431,3817,1,1,Phoenix,1064943,10051
9432,4636,2,2,Dallas,1812676,15604
9433,4014,3,2,San Antonio,1477152,11799
9434,4510,4,3,Houston,1691250,10093
9435,3278,5,3,San Jose,1399706,9818
9436,4209,1,2,Phoenix,1212192,5495
9437,1824,5,1,Los Angeles,674880,1563
9438,2614,4,1,San Diego,499274,4081
9439,4059,3,1,San Diego,1282644,7705
9440,2188,5,1,San Diego,1050240,7979
9441,4366,4,2,San Jose,825174,7327
9442,4587,4,2,Houston,1995345,10932
9443,3314,2,1,San Jose,1146644,8700
9444,2574,5,3,Houston,949806,5525
9445,526,2,2,San Jose,211452,1585
9446,1100,1,3,San Diego,316800,1070
9447,1009,5,2,Phoenix,219962,799
9448,4171,5,2,Phoenix,488007,4267
9449,2282,1,2,Dallas,661780,1995
9450,4437,5,2,San Antonio,1224612,2705
9451,661,5,3,Los Angeles,129556,401
9452,3560,3,3,San Jose,1762200,5610
9453,4124,3,3,Houston,1435152,8319
9454,757,4,3,Philadelphia,160484,1461
9455,4728,1,3,San Antonio,2278896,13945
9456,1522,4,2,Phoenix,619454,4900
9457,997,3,2,San Antonio,329010,990
9458,3882,5,3,San Diego,496896,3841
9459,3392,1,2,Chicago,1071872,10406
9460,590,5,3,Houston,293230,2261
9461,2103,5,1,Houston,1013646,9199
9462,4512,1,2,San Jose,1362624,12092
9463,1815,2,2,New York,275880,2510
9464,3584,5,3,San Jose,465920,1570
9465,748,4,3,Houston,240856,796
9466,2259,3,2,Dallas,454059,3165
9467,4920,3,3,Los Angeles,1677720,8006
9468,563,2,1,San Jose,247720,829
9469,775,5,2,Houston,232500,616
9470,1654,1,2,Los Angeles,259678,1375
9471,2517,2,3,Los Angeles,921222,7262
9472,1958,2,1,Chicago,714670,4112
9473,1904,3,2,Chicago,685440,3517
9474,630,1,3,San Antonio,267750,867
9475,756,1,1,San Diego,196560,1513
9476,4439,1,2,Phoenix,923312,2925
9477,4884,3,2,Dallas,625152,3071
9478,1629,3,1,Houston,456120,3698
9479,3627,2,3,San Diego,1555983,8440
9480,961,4,1,New York,100905,669
9481,2482,5,3,Los Angeles,908412,6515
9482,4623,1,1,Los Angeles,1941660,4670
9483,607,3,3,Phoenix,262831,1002
9484,1271,2,3,San Jose,241490,1351
9485,834,1,1,Los Angeles,167634,417
9486,2258,5,1,Los Angeles,433536,2770
9487,2101,2,1,San Antonio,863511,6454
9488,2175,5,2,Houston,622050,1601
9489,2187,4,1,Chicago,572994,3296
9490,4359,5,1,New York,1577958,3292
9491,3837,3,1,Houston,510321,2045
9492,4829,4,3,Chicago,545677,1715
9493,1661,2,2,San Antonio,589655,3686
9494,3460,2,1,Los Angeles,1062220,5483
9495,2937,1,1,Dallas,857604,3541
9496,1579,2,1,Chicago,533702,3331
9497,2756,3,3,San Jose,1251224,5423
9498,4654,2,3,Dallas,1354314,8534
9499,3966,5,1,New York,678186,5067
9500,4986,1,2,Chicago,1849806,12565
9501,592,2,3,Phoenix,290672,1377
9502,504,2,2,San Antonio,122976,729
9503,1945,2,1,Houston,785780,3055
9504,1695,4,3,Los Angeles,276285,1313
9505,658,2,1,Philadelphia,318472,1624
9506,2725,1,1,Houston,874725,3670
9507,1023,5,2,Chicago,460350,3763
9508,4003,1,1,San Diego,404303,3906
9509,3892,5,1,San Diego,509852,4121
9510,3239,2,3,Chicago,375724,3696
9511,1684,3,1,San Antonio,744328,2988
9512,2700,4,3,Los Angeles,626400,4876
9513,4134,2,1,San Antonio,1496508,13363
9514,1425,5,1,Phoenix,709650,3930
9515,4843,4,2,San Diego,1356040,13133
9516,2697,3,1,Philadelphia,925071,3495
9517,1476,1,1,Philadelphia,252396,1062
9518,1868,2,2,Houston,709840,6427
9519,2928,5,1,San Antonio,342576,1852
9520,577,4,2,Philadelphia,233108,1857
9521,1685,2,1,Dallas,246010,2073
9522,1350,1,3,Dallas,361800,2679
9523,4974,3,2,New York,1661316,12974
9524,2841,2,3,San Antonio,630702,4861
9525,2669,1,2,Houston,445723,1332
9526,3611,4,1,Philadelphia,1563563,3992
9527,535,2,2,Los Angeles,98975,329
9528,2349,1,2,Houston,1099332,6638
9529,4516,2,1,Phoenix,1268996,7368
9530,4389,2,1,Chicago,1053360,8416
9531,3987,5,3,Chicago,865179,1753
9532,1545,1,2,San Antonio,389340,3315
9533,3938,1,1,Phoenix,1630332,10579
9534,4900,1,1,San Antonio,2268700,15728
9535,4204,1,2,San Diego,1858168,6153
9536,2685,4,1,San Jose,590700,5091
9537,3786,2,3,San Jose,1510614,10891
9538,4815,1,1,Houston,1194120,5633
9539,2946,2,1,Chicago,1031100,9237
9540,4914,5,1,Philadelphia,1867320,16703
9541,1868,4,3,San Jose,879828,2255
9542,1954,1,2,Houston,842174,5859
9543,546,3,1,New York,86268,354
9544,3055,1,1,San Diego,1512225,12069
9545,4183,3,1,San Diego,1953461,19044
9546,3133,2,3,Dallas,579605,1669
9547,2472,2,3,Chicago,800928,4982
9548,3073,3,1,Chicago,651476,5170
9549,4786,5,2,Philadelphia,1976618,14201
9550,2093,1,2,San Jose,975338,4344
9551,755,5,1,San Diego,227255,1177
9552,4979,3,2,Chicago,1140191,9241
9553,2898,4,3,San Diego,1095444,7438
9554,2422,2,2,Houston,508620,4951
9555,864,5,1,San Diego,307584,1452
9556,4283,3,3,San Diego,1927350,18310
9557,3121,5,3,Los Angeles,983115,9337
9558,2409,5,2,San Jose,1050324,10296
9559,2909,2,1,San Diego,890154,1813
9560,4321,4,3,Chicago,1806178,4024
9561,2453,1,1,Philadelphia,412104,2968
9562,4289,1,1,Philadelphia,737708,4085
9563,1459,1,3,Los Angeles,622993,5019
9564,1217,3,3,Los Angeles,486800,1809
9565,3163,1,1,Phoenix,452309,1411
9566,2610,3,3,San Diego,571590,5505
9567,4990,2,2,San Jose,1806380,11055
9568,1445,2,1,Dallas,170510,1639
9569,2192,1,3,Phoenix,953520,2942
9570,1121,4,3,Houston,440553,3186
9571,1382,1,1,Dallas,581822,2870
9572,2493,4,3,San Diego,1039581,6259
9573,3542,2,3,Chicago,1108646,6033
9574,2475,3,1,Philadelphia,925650,5092
9575,4427,2,2,Phoenix,1996577,10193
9576,1908,2,3,San Antonio,810900,2937
9577,4833,2,1,New York,2039526,16524
9578,1356,5,3,Philadelphia,614268,2781
9579,1106,2,3,San Antonio,214564,549
9580,2195,5,1,Philadelphia,673865,3487
9581,2401,1,2,Chicago,525819,5057
9582,3391,4,3,San Diego,1515777,10887
9583,2331,3,2,Dallas,405594,920
9584,4772,1,1,Dallas,586956,5390
9585,1611,3,1,San Diego,712062,3510
9586,2209,5,1,Los Angeles,762105,5976
9587,1210,4,2,San Jose,139150,805
9588,3837,2,2,Dallas,410559,3380
9589,1752,3,3,Houston,353904,2023
9590,4727,3,2,Phoenix,2164966,10484
9591,3810,4,2,San Antonio,472440,3098
9592,1985,2,2,Los Angeles,752315,5777
9593,4410,1,1,Philadelphia,833490,4486
9594,2282,1,3,Los Angeles,810110,5773
9595,986,1,1,Phoenix,248472,562
9596,3065,3,2,San Antonio,478140,1213
9597,3954,5,3,San Jose,1431348,5619
9598,3306,5,1,New York,595080,2829
9599,2611,3,1,San Diego,1258502,11243
9600,795,3,1,New York,213855,1863
9601,1615,5,3,Phoenix,694450,6019
9602,4163,5,2,Los Angeles,666080,2537
9603,3865,2,2,Phoenix,506315,2131
9604,1503,5,1,New York,577152,2429
9605,2997,4,2,San Diego,1261737,12585
9606,3112,2,1,New York,563272,5267
9607,2960,2,1,San Jose,1349760,9862
9608,1029,5,3,Dallas,495978,1797
9609,1243,1,3,Los Angeles,254815,2496
9610,4665,3,3,San Diego,1581435,8094
9611,626,3,2,San Jose,88892,569
9612,4424,4,3,San Diego,1052912,6082
9613,2343,1,3,Los Angeles,644325,3148
9614,3809,1,2,Phoenix,727519,1655
9615,3535,1,3,San Diego,636300,4876
9616,2958,2,2,Philadelphia,772038,6710
9617,2488,3,2,New York,1109648,10626
9618,3109,1,1,Phoenix,730615,6439
9619,1577,1,2,San Jose,187663,723
9620,3998,1,3,Philadelphia,1995002,9139
9621,1185,3,3,San Antonio,380385,3008
9622,2840,2,2,San Antonio,355000,973
9623,1108,3,3,San Jose,551784,5113
9624,1959,5,1,Dallas,235080,1108
9625,4704,3,1,Houston,1905120,18302
9626,2643,5,3,New York,594675,2888
9627,1457,5,1,Los Angeles,317626,937
9628,1974,3,2,Houston,746172,3159
9629,4851,4,3,San Diego,2231460,11067
9630,756,5,1,Dallas,112644,1001
9631,1563,1,2,San Diego,346986,1617
9632,1903,3,3,Houston,784036,3391
9633,2484,5,1,Houston,303048,2642
9634,2900,3,2,Houston,954100,6471
9635,4546,4,1,San Antonio,1322886,12647
9636,660,2,2,San Jose,108900,641
9637,1408,3,1,Houston,278784,2539
9638,4807,5,1,Chicago,725857,3590
9639,3296,2,1,Phoenix,810816,5597
9640,4691,4,3,Houston,2284517,19669
9641,3385,5,3,Dallas,1262605,3447
9642,2157,4,2,New York,407673,1465
9643,1923,4,3,San Antonio,221145,1139
9644,919,3,3,Los Angeles,295918,2447
9645,973,3,2,San Jose,231574,2009
9646,4579,2,3,Houston,1305015,12964
9647,4605,3,3,Chicago,1008495,8902
9648,2575,5,1,Philadelphia,360500,1005
9649,4484,4,3,San Antonio,1874312,14662
9650,4958,2,2,San Diego,1061012,4996
9651,2483,1,2,Los Angeles,623233,5662
9652,1408,5,1,Philadelphia,618112,2054
9653,4934,2,3,Phoenix,1475266,6101
9654,4036,4,2,San Antonio,1973604,8264
9655,4045,5,1,Los Angeles,841360,5355
9656,2712,1,3,Houston,930216,2269
9657,2362,1,1,San Jose,1051090,3145
9658,4001,3,2,Houston,716179,2880
9659,3159,4,2,Dallas,401193,2685
9660,2163,5,1,Los Angeles,811125,6593
9661,1470,5,1,Philadelphia,307230,2955
9662,2369,3,2,New York,973659,4359
9663,1149,4,3,Houston,211416,802
9664,2453,3,2,Philadelphia,939499,8772
9665,1875,4,2,San Diego,309375,852
9666,4705,4,1,San Jose,2333680,5624
9667,2781,4,3,San Antonio,542295,3801
9668,2921,5,2,San Diego,782828,7069
9669,2761,5,1,Dallas,1082312,6418
9670,1619,4,2,Dallas,532651,4551
9671,4182,4,3,Los Angeles,715122,5380
9672,4027,4,2,San Antonio,1107425,10379
9673,3124,3,3,Chicago,334268,1340
9674,4896,4,1,Philadelphia,944928,8496
9675,1397,5,2,New York,333883,1696
9676,545,2,1,Dallas,119355,867
9677,3460,2,1,Phoenix,536300,2162
9678,1813,1,2,San Jose,707070,2684
9679,3231,3,3,San Diego,827136,5234
9680,2441,4,2,Chicago,659070,2615
9681,1232,5,3,San Antonio,160160,679
9682,3358,1,1,San Antonio,765624,4762
9683,4058,3,2,Houston,896818,8623
9684,3483,3,3,Phoenix,849852,1915
9685,4022,2,2,San Jose,1435854,3803
9686,2639,2,2,Dallas,1298388,5862
9687,3422,2,1,Phoenix,1266140,7954
9688,636,4,2,San Antonio,297648,2182
9689,3461,5,3,Los Angeles,1104059,7015
9690,1180,4,2,San Jose,476720,2103
9691,3552,5,2,Los Angeles,1108224,5751
9692,4200,1,3,Philadelphia,936600,8756
9693,4562,1,3,Chicago,821160,4222
9694,3280,5,2,Chicago,846240,2842
9695,1402,5,2,San Antonio,602860,5643
9696,3837,4,3,Chicago,1730487,7605
9697,2770,4,3,Philadelphia,1088610,4735
9698,1302,5,1,San Antonio,605430,4577
9699,4690,2,3,San Antonio,1111530,6210
9700,970,4,3,New York,170720,595
9701,515,1,2,Houston,103000,720
9702,1912,4,3,Philadelphia,411080,1646
9703,2077,5,3,Philadelphia,270010,1209
9704,2835,4,3,San Antonio,1006425,8680
9705,1124,1,1,Phoenix,171972,1295
9706,1657,1,3,San Diego,571665,2433
9707,1380,2,2,Chicago,303600,1471
9708,4617,3,3,Philadelphia,1278909,10367
9709,914,3,2,Los Angeles,398504,3305
9710,555,2,2,Chicago,64935,436
9711,3122,1,1,Houston,1342460,2826
9712,3754,4,1,San Antonio,506790,4558
9713,627,3,2,San Antonio,156750,1474
9714,3018,5,3,Philadelphia,974814,9146
9715,3789,5,3,Dallas,390267,2108
9716,4355,3,3,San Jose,714220,2055
9717,1408,5,2,San Antonio,689920,3582
9718,2053,3,2,San Jose,459872,1493
9719,1314,4,1,San Antonio,237834,2079
9720,787,3,1,Philadelphia,247118,1769
9721,4980,1,3,Los Angeles,1877460,15886
9722,2711,2,2,Chicago,300921,2906
9723,3149,5,3,New York,453456,2826
9724,4150,5,1,New York,854900,6279
9725,2033,4,1,San Antonio,392369,1177
9726,1069,4,2,San Antonio,313217,1819
9727,4622,3,1,Phoenix,2121498,11680
9728,2230,5,2,San Antonio,934370,7008
9729,4672,5,3,Dallas,2111744,12425
9730,4242,1,3,San Jose,1119888,10562
9731,3462,3,1,San Diego,602388,2546
9732,929,1,3,San Jose,444991,1378
9733,3386,1,3,Philadelphia,1632052,4248
9734,1627,4,2,Los Angeles,253812,1801
9735,3322,5,1,Houston,1139446,10997
9736,2532,3,2,Los Angeles,450696,2716
9737,2276,4,2,New York,284500,1116
9738,2353,4,3,Dallas,1061203,8593
9739,2073,3,1,San Jose,644703,1931
9740,1468,4,3,Dallas,463888,1966
9741,1608,3,3,Philadelphia,574056,5719
9742,4882,4,1,Dallas,2065086,16745
9743,1770,3,3,Houston,313290,2320
9744,1919,2,1,San Diego,738815,6746
9745,3261,1,2,San Antonio,645678,5071
9746,1401,4,2,Houston,692094,2289
9747,1057,4,3,Phoenix,243110,1748
9748,1945,1,3,San Jose,599060,4130
9749,1150,1,3,San Diego,192050,999
9750,2130,3,3,Dallas,479250,1046
9751,4771,3,3,San Antonio,2156492,14004
9752,1577,2,2,Philadelphia,386365,1590
9753,1665,2,3,New York,328005,2197
9754,3947,1,2,San Antonio,1018326,4669
9755,2177,5,3,Houston,219877,1511
9756,4864,1,3,Chicago,2412544,17344
9757,3102,1,2,New York,663828,2134
9758,2928,4,3,San Jose,518256,1627
9759,4325,4,1,San Antonio,1708375,6461
